companyId,companyName,default,category
4079,"Haicheng Bangda Supply Chain Management Co., Ltd.",0,industry
4080,Wang Binhui,0,industry
4081,"Hubei Three Gorges New Building Materials Co., Ltd.",1,materials
4082,"Tianjin Binhai New Area Meixin Clinic Co., Ltd.",0,medical_insurance
4083,"Hunan Oriental Scandium Industry Co., Ltd.",0,materials
4084,"Jinglan Northern Garden (Tianjin) Co., Ltd.",1,industry
4085,client,0,industry
4086,"Vanke Overseas Investment Holding Co., Ltd.",0,real estate
4087,"Shanghai Zhicheng Ciming Clinic Co., Ltd.",0,medical_insurance
4088,Life-Space Group Pty Ltd,0,daily consumption
4089,"Jiangsu Yongding Co., Ltd.",0,it
4090,"Zhejiang Wangneng Environmental Protection Co., Ltd.",0,industry
4091,"Henan Baili New Energy Materials Co., Ltd.",0,materials
4092,"Jiangxi Yushan Southern Cement Co., Ltd.",0,materials
4093,"Zhejiang Dahua Security Network Operation Service Co., Ltd.",0,it
4094,"Hangzhou Kaida Catalytic Metal Materials Co., Ltd.",0,materials
4095,"Customers who have a good reputation of the listed company, meet the financing conditions and are not affiliated with the listed company",0,industry
4096,"Wei Wenxu couple, Ma Junqiang, Wei Wenju, Yang Zhanpo",0,materials
4097,"Wuxi City Haida Container Factory, Zhu Quanhai, Qian Jianfen, Zhu Guangda, Zheng Xiaojun",0,materials
4098,"Xinjiang Xinyan Mu Shen Technology Co., Ltd.",0,industry
4099,"Ordos Yuansheng Optoelectronics Co., Ltd.",0,it
4100,OLCI Engineering Srl,0,industry
4101,"Chongqing Pharmaceutical Shanghai Pharmaceutical Sales Co., Ltd.",1,medical_insurance
4102,"Beijing Hengying Zhihang Technology Co., Ltd.",0,it
4103,"Fujian Dongheng New Energy Group Co., Ltd.",0,industry
4104,"Henan Billion New Materials Co., Ltd.",0,materials
4105,Du Weiyun,0,it
4106,"Kezhijie New Materials Group Fujian Co., Ltd.",0,materials
4107,"Haian Tianying Environmental Protection Energy Co., Ltd.",0,industry
4108,"Yantai Port Wanhua Industrial Park Terminal Co., Ltd.",0,materials
4109,"Anpeng International Financial Leasing (Shenzhen) Co., Ltd.",0,optional
4110,"Hangzhou Linjiang Environmental Protection Thermal Power Co., Ltd.",0,materials
4111,"Weihai New Bei Yang Chess Robot Co., Ltd.",0,it
4112,"Anhui Jinhe Industrial Co., Ltd.",1,daily consumption
4113,"Jiangsu General Technology Co., Ltd.",0,optional
4114,"Chongqing Qijiang Southwest Cement Co., Ltd.",0,materials
4115,"Wang Yanping, Zhang Yi",0,industry
4116,"Jiangmen CRRC Rail Transit Equipment Co., Ltd.",0,industry
4117,"Zhejiang Dechang Smart Technology Co., Ltd.",0,industry
4118,"A.D. Pipeline (Guangdong) Co., Ltd.",0,industry
4119,"Liu Jiaming, Wu Binxiang, Liu Yu, Liu Yiran, Liu Jie, Xuzhou China Coal Hantai Construction Industrialization Co., Ltd., Xuzhou China Coal (Ningxia) Steel Structure Construction Co., Ltd.",0,materials
4120,"Zhejiang Xinhecheng Co., Ltd.",0,medical_insurance
4121,european superstar gmbh,0,optional
4122,"Sanya Debao Engineering Industrial Co., Ltd.",0,optional
4123,"Xinxiang Tuoxin Pharmaceutical Co., Ltd.",0,medical_insurance
4124,"Zhenjiang Dongfang Electric Heating Co., Ltd.",0,optional
4125,"Xuzhou Xincheng Hongmao Real Estate Development Co., Ltd.",0,real estate
4126,"Zhongfu Strait (Pingtan) Development Co., Ltd.",0,materials
4127,"Hanshan Huilong Agricultural Services Co., Ltd.",0,materials
4128,"Guizhou Dayang United Educational and Cultural Industry Co., Ltd.",0,industry
4129,"Tianjin Zhongxin Travel Residential Housing Rental Service Co., Ltd.",0,industry
4130,Express International and its subsidiaries,0,it
4131,"Zhengzhou Honghua Real Estate Co., Ltd.",0,real estate
4132,"Hexian Huaqi Chemical Wastewater Treatment Co., Ltd.",0,public
4133,"Zhanhua Nick Environmental Protection Co., Ltd.",0,industry
4134,"Chongqing Yueyue Real Estate Development Co., Ltd.",0,real estate
4135,"Jiangxi Jubaoban Agriculture and Animal Husbandry Technology Co., Ltd.",0,daily consumption
4136,"Hunan Dajia Weikang Pharmaceutical Co., Ltd.",0,medical_insurance
4137,"Zhuhai Port (Wuzhou) Port Co., Ltd.",0,industry
4138,"Shangrao Weheng Real Estate Development Co., Ltd.",0,real estate
4139,"Chongqing Lidong Integration Real Estate Development Co., Ltd.",0,real estate
4140,"Nanjing Xin Jinlian Real Estate Development Co., Ltd.",0,real estate
4141,"Shanghai Katai Power Co., Ltd.",0,industry
4142,"Wu Yizhong, He Tsinghua",0,industry
4143,"Hengtong Group Co., Ltd.",0,materials
4144,GCL Integrated Technology(suzhou)Ltd.,0,it
4145,"Kunshan Jiahong Yongye Supply Chain Co., Ltd.",0,industry
4146,"Henan Rongtian Real Estate Development Co., Ltd.",0,real estate
4147,"Weihai Wanfeng Aowei Steam Turbine Co., Ltd.",0,optional
4148,SpecialistMachineDevelopments(SMD)Limited,0,industry
4149,"Suzhou Baohua Automobile Sales and Service Co., Ltd.",0,materials
4150,"Hangzhou Xiaohua Technology Co., Ltd.",0,it
4151,"Hong Kong Tongyi Industrial Co., Ltd.",0,industry
4152,"Changsha Hongshang Real Estate Development Co., Ltd.",0,real estate
4153,"West Lake Electronics Group Co., Ltd.",0,real estate
4154,"Ningbo Shutong Bridge Construction Co., Ltd.",0,industry
4155,"Aksai Kazakh Autonomous County Lutai New Energy Development Co., Ltd.",0,industry
4156,"Wuxi Hongqi Shipyard Co., Ltd.",0,industry
4157,"Qingdao Baichuan Changyin New Energy Co., Ltd.",0,industry
4158,"Nantong Hengyao Real Estate Development Co., Ltd.",0,real estate
4159,"Chongqing Pharmaceutical Group Henan Co., Ltd.",0,medical_insurance
4160,"Wuxi Xiongwei Precision Technology Co., Ltd.",0,optional
4161,"Jiangmen Fangyuan Recycling Technology Co., Ltd.",0,materials
4162,Corporate financial leasing customers,0,industry
4163,"Urumqi New City Hengsheng Real Estate Development Co., Ltd.",0,real estate
4164,"Xiamen Xinda Semiconductor Technology Co., Ltd.",0,industry
4165,"Liu Jiaming, Wu Binxiang",0,materials
4166,"Zhu Shuiliang, Yang Youliang, Wang Huiliang, Wang Xiangliang",0,industry
4167,Jinko Power Middle East DMCC,0,public
4168,"Sichuan Guorui Pharmaceutical Co., Ltd.",0,medical_insurance
4169,"Xiangcai Co., Ltd.",0,financial
4170,"Pan Pacific Fisheries (Marshall Islands) Co., Ltd.",0,daily consumption
4171,"Dancheng County Zhonghuan New Energy Co., Ltd.",0,industry
4172,"Luoyang Mining Machinery Engineering Design Research Institute Co., Ltd.",0,industry
4173,"Yunnan Aluminum Co., Ltd.",0,materials
4174,"Zhaoqing Foran Energy Co., Ltd.",0,public
4175,"Haikou Fuli Food Co., Ltd.",0,materials
4176,"Nanjing Qixia Construction Group Building Material Industry Co., Ltd.",0,real estate
4177,"Foshan Griffin New Energy Co., Ltd.",0,materials
4178,"Zhejiang Hengxun Construction Group Co., Ltd.",0,real estate
4179,"Guangdong Shunde Yida Electronic Film Component Co., Ltd.",0,industry
4180,"Qingdao Nachuan Engineering Support Co., Ltd.",0,optional
4181,Chongqing Songshan Hospital,0,materials
4182,"Xiamen Luyan International Trade Co., Ltd.",0,medical_insurance
4183,"Yunnan Fluorophosphorus Electronic Technology Co., Ltd.",0,materials
4184,"Shenzhen Aoda Power Technology Co., Ltd.",0,it
4185,"Yiyang County Xinda Pig Breeding Co., Ltd.",0,daily consumption
4186,Nanchang University Fuzhou Medical College,0,industry
4187,"Liangxin Electric (Haiyan) Co., Ltd.",0,industry
4188,"Hohhot Shenzhou Photovoltaic Power Co., Ltd.",0,it
4189,"Zhejiang Gongyuan New Energy Technology Co., Ltd.",0,industry
4190,"CECEP Solar (Jiuquan) Power Generation Co., Ltd.",0,public
4191,"Harbin Enterprise Credit Financing Guarantee Group Co., Ltd.",0,optional
4192,"DHL Weiheng (Zhuhai) Supply Chain Management Co., Ltd.",0,industry
4193,"Chen Zhiqiang, Xiao Weihong, Liao Xinglie, Li Xuan, Luo Yulong, Guo Yan",0,materials
4194,"PerfectPicturesCo.,Ltd",0,it
4195,"Tianneng Group Jiangsu Technology Co., Ltd.",0,industry
4196,"Guangdong Xuerong Biotechnology Co., Ltd.",0,daily consumption
4197,"Beijing Hanjian Heshan Pipeline Co., Ltd.",0,industry
4198,"Zhangjiajie Yichengtianxia Environmental Protection Passenger Transport Co., Ltd.",0,optional
4199,"Puyang Baichuan Changyin New Energy Co., Ltd.",0,industry
4200,"Foshan Hongcheng Electric Co., Ltd.",0,it
4201,"San Da Meilian Technology (Xiamen) Co., Ltd.",1,industry
4202,"Funeng Technology (Zhenjiang) Co., Ltd.",0,industry
4203,"Hebei Huami New Material Technology Co., Ltd.",0,optional
4204,"Shaanxi Environmental Protection Industry Group Co., Ltd.",0,industry
4205,"Hangzhou Jinchang Baoshun Automobile Sales and Service Co., Ltd.",0,materials
4206,"Zhenong Group Co., Ltd.",0,materials
4207,"Chongqing Kangpu Chemical Industry Co., Ltd.",0,materials
4208,"Yaguang Technology Group Co., Ltd.",0,daily consumption
4209,"Tianjin Lianlong New Materials Co., Ltd.",0,materials
4210,"Tianjin Jinbin United Property Service Co., Ltd.",0,real estate
4211,"Baizhong Environmental Technology (Shanghai) Co., Ltd.",0,materials
4212,"Youngor Real Estate Holdings Co., Ltd.",0,optional
4213,"Suzhou Slack Intelligent Mold Manufacturing Co., Ltd.",0,industry
4214,"Zhongshi Water Co., Ltd.",0,industry
4215,"Tianjin Huaxin No. 1 Leasing Co., Ltd.",0,industry
4216,All debtors who have a loan relationship with Guilin Bank when purchasing Zhongheng Group’s real estate project,0,medical_insurance
4217,"Ningbo Awell Wheel Co., Ltd.",0,optional
4218,"Dalian Bincheng Pistons Manufacturing Co., Ltd.",0,industry
4219,"Golden Mantis Supply Chain Management (Suzhou) Co., Ltd.",0,industry
4220,"Qingtian Wangneng Environmental Protection Energy Co., Ltd.",0,industry
4221,"Suzhou Tianwo Technology Co., Ltd.",0,industry
4222,"Weikai Testing Technology Co., Ltd.",0,industry
4223,"Shanghai Aweite Precision Machinery Co., Ltd.",0,industry
4224,"Beijing Shenzhou Xinqiao Technology Co., Ltd.",0,it
4225,"Xinzi Group Co., Ltd.",0,optional
4226,"Yangshan Shengang International Petroleum Storage and Transportation Co., Ltd.",0,industry
4227,"Prolo Pharmaceutical Co., Ltd.",0,medical_insurance
4228,"Luoyang Luanchuan Dedee Group Co., Ltd.",0,materials
4229,"China Broadcasting Nuclear Nuclear Technology Development Co., Ltd.",0,industry
4230,"Shanghai Application Investment Management Co., Ltd.",0,real estate
4231,"Hubei Xiongtao Power Technology Co., Ltd.",0,industry
4232,"Shenzhen Jinruiya Smart Home Technology Co., Ltd.",0,optional
4233,"Guangzhou Hengyao Enterprise Management Co., Ltd.",0,real estate
4234,"Jiahua Special Cement Co., Ltd.",0,materials
4235,"Xinjiang Tianfu International Economic and Trade Co., Ltd.",0,public
4236,"Beijing Baifabai Household Products Co., Ltd.",0,optional
4237,"Zhejiang Haide New Energy Co., Ltd.",0,industry
4238,ChericourtCompanyLimited,0,real estate
4239,"Jinhua Xinao Gas Co., Ltd.",0,public
4240,"Beijing Golden Years Media Technology Co., Ltd.",0,it
4241,"Nanchang Haosi Logistics Co., Ltd.",0,industry
4242,"Ningbo Gangcheng Automobile Sales and Service Co., Ltd.",0,materials
4243,"Guangzhou Digital China Information Technology Co., Ltd.",0,it
4244,"Chengdu Bikong Technology Co., Ltd.",0,materials
4245,"Huachen Electric Power Co., Ltd.",0,public
4246,"Gansu Ruijia Animal Husbandry Co., Ltd.",0,daily consumption
4247,"Huangshan Taida Tongyuan Environmental Protection Co., Ltd.",0,industry
4248,"Suning Intelligent Terminal Co., Ltd.",0,optional
4249,"Nanchang Shennong Cold Chain Logistics Co., Ltd.",0,daily consumption
4250,"Shenzhen Terjia Information Technology Co., Ltd.",0,it
4251,"Zhejiang Shouerfu Chemical Trading Co., Ltd.",1,materials
4252,"Luoyang Ke Innovation Materials Co., Ltd.",0,materials
4253,"Yixing Xinyuanhang Holdings Co., Ltd., Jiangsu Yuanhang New Material Group Co., Ltd., Zhou Changxing, Lin Yunhong, Zhou Linfeng",0,materials
4254,"Beijing Zhongwu Zhenhua Trading Co., Ltd.",0,industry
4255,"Dalian Free Trade Zone Guohe Zhengda Automobile Trading Co., Ltd.",0,industry
4256,"Anhui Haoyuan Pharmaceutical Co., Ltd.",0,medical_insurance
4257,"Zhejiang Sanmen Pudong Electrical Appliance Co., Ltd.",0,industry
4258,"Hubei Huitian Auto Supplies Co., Ltd.",0,materials
4259,"Deyang Jingneng Natural Gas Co., Ltd.",0,public
4260,"Guangdong Dow Ceramic Materials Co., Ltd.",0,materials
4261,"China Railway Construction International Investment Co., Ltd.",0,industry
4262,"Founder Technology Group Co., Ltd.",1,industry
4263,"Zhejiang Jinzhou Pipeline Industry Co., Ltd.",0,materials
4264,Trina Solar Technology(Yancheng)Ltd.,0,it
4265,"Guizhou Qingzhen Xincheng Yibo Real Estate Development Co., Ltd.",0,real estate
4266,"Shanghai Meijin Clinic Co., Ltd.",0,medical_insurance
4267,"Xi'an Qingyu Yuanji Smart Home Co., Ltd.",0,optional
4268,"Binzhou Tianying Environmental Protection Energy Co., Ltd.",0,industry
4269,"Beijing Capital Financing Guarantee Co., Ltd.",0,industry
4270,"Huang Huaqiao, Shenzhen Meizhishun High-tech Co., Ltd., Shenzhen Meizhishun Hardware and Plastic Products Co., Ltd.",0,optional
4271,"Yantai Haoshi Pet Food Technology Co., Ltd.",0,daily consumption
4272,"Hangyang (Hong Kong) Co., Ltd.",0,industry
4273,"Dongxin Semiconductor Co., Ltd.",0,it
4274,"Beijing Zhongguancun Technology Financing Guarantee Co., Ltd.",0,industry
4275,"Dezhou Aoshen Energy Saving and Environmental Protection Technology Co., Ltd.",0,optional
4276,"Chongqing Xiangtai Gas Co., Ltd.",0,industry
4277,"Zhejiang Hailide Flooring Co., Ltd.",0,materials
4278,"Guoda Pharmacy (Puer) Songmao Co., Ltd.",0,medical_insurance
4279,"Shaoyang Taida Environmental Protection Co., Ltd.",0,industry
4280,"Jiaozuo Baili United Pigments Co., Ltd.",0,materials
4281,"Xiangshui Lian Cement Co., Ltd.",0,materials
4282,"Xituo Energy Group Co., Ltd.",0,industry
4283,Shengqu Private Equity Fund Management(Shanghai)Ltd.,0,it
4284,"Lingyuan Iron and Steel Group Co., Ltd.",0,materials
4285,"Wusheng (Shanghai) Energy Equipment Technology Co., Ltd.",0,public
4286,"Hanbo High -tech Materials (Hefei) Co., Ltd.",0,it
4287,"First Dhaka Elevated Expressway Co., Ltd.",0,industry
4288,"Chengde Zhou Road and Bridge Co., Ltd.",0,industry
4289,"Mudanjiang Futong Automobile Air Conditioning Co., Ltd.",0,optional
4290,"Hubei Xingfa Chemical Group Co., Ltd.",0,materials
4291,"Sichuan Highway Bridge Construction Group Co., Ltd.",0,industry
4292,"Hangzhou Yijing Chemical Fiber Co., Ltd.",0,materials
4293,"Siruipu Microelectronics Technology (Suzhou) Co., Ltd. Co., Ltd. Co., Ltd.",0,it
4294,"Qihe Jigao City Development Co., Ltd.",0,real estate
4295,"Zhenjiang Hengyao City Construction Development Co., Ltd.",0,real estate
4296,"Jinchuang Group Co., Ltd.",0,industry
4297,"Nanjing Hujiang Composite Materials Co., Ltd.",0,materials
4298,"Shangyu Yingtai Fine Chemical Co., Ltd.",0,materials
4299,"Guangdong Chaohongji Industrial Co., Ltd.",0,optional
4300,"Jerry Energy Services Co., Ltd.",0,energy
4301,"Guosheng Financial Holding Group Co., Ltd.",0,financial
4302,"Zeng Lijun, Liu Yi",0,it
4303,"Yantai Longda Breeding Co., Ltd.",0,daily consumption
4304,"Fuzhou Linchuan District Jinglv Ecological Environment Co., Ltd.",0,industry
4305,"Shanghai Guodianhai Transport Co., Ltd.",0,industry
4306,"Beijing Yingtai Jiahe Analytical Technology Co., Ltd.",0,materials
4307,"Zhejiang True Love Fashion Home Furnishing Co., Ltd.",0,optional
4308,"Shandong Bangji Technology Co., Ltd.",0,daily consumption
4309,"Jiangsu Longda Super Alloy Aviation Materials Co., Ltd.",0,materials
4310,"Wuxi Weiyan Precision Technology Co., Ltd.",0,optional
4311,"Zhejiang Zhengtai Electric Co., Ltd., Zhejiang Zhengtai Solar Energy Technology Co., Ltd.",0,industry
4312,"Nanjing Nengrui Automation Equipment Co., Ltd.",0,industry
4313,"Jiangxi Xinyu Changyun Co., Ltd.",0,industry
4314,"Tianye Innovation Co., Ltd.",0,daily consumption
4315,"Ropte Technology Group Co., Ltd.",0,it
4316,"Shenzhen Guarantee Group Co., Ltd.",0,medical_insurance
4317,Xibao Home Furnishing and its subsidiaries,0,optional
4318,"Tianjin Jiuji New Materials Co., Ltd.",0,materials
4319,SinclairPharmaLimited,0,medical_insurance
4320,"Dongping Zhonglian Cement Co., Ltd.",0,materials
4321,"Shanghai Waigaoqiao Bonded Logistics Park Oriental Jiasheng Logistics Co., Ltd.",0,industry
4322,"Shaoxing Dongfang Electric Heating Technology Co., Ltd.",0,optional
4323,"Geke Micro Co., Ltd.",0,it
4324,"Suzhou Taihu Snow Silk Co., Ltd.",0,optional
4325,"Hangzhou Fluorite Network Co., Ltd.",0,it
4326,"Tianjin Meike Home Furnishing Sales Co., Ltd.",0,optional
4327,"Yanshou County Fuxin Rice Industry Co., Ltd.",0,daily consumption
4328,"Jianfa Hecheng Engineering Consulting Co., Ltd.",0,industry
4329,"Heze Wanqingyuan Environmental Protection Technology Co., Ltd.",0,industry
4330,"A.D. Pipeline (Shenzhen) Co., Ltd.",0,industry
4331,"Binzhou Yue Hydropower Energy Co., Ltd.",0,industry
4332,"Beijing Sunshine Demei Pharmaceutical Technology Co., Ltd.",0,medical_insurance
4333,"Zhejiang Xinhecheng Pharmaceutical Co., Ltd.",0,medical_insurance
4334,"Nantong Yishi International Trade Co., Ltd.",0,optional
4335,"Changchun Jinsai Pharmaceutical Co., Ltd.",0,medical_insurance
4336,"Hefei Xinhui Microelectronics Co., Ltd.",0,it
4337,"Beijing Shenzhou Xinqiao Technology Co., Ltd.,Beijing Donghua Hechuang Technology Co., Ltd.,Donghua Medical Technology Co., Ltd.",0,it
4338,"Hengli Industrial Development Group Co., Ltd.",0,optional
4339,"Anhui Qingtian Weijia Equipment Manufacturing Co., Ltd.",0,industry
4340,"Shangyu Jinchang Baoshun Automobile Sales and Service Co., Ltd.",0,materials
4341,"Jincheng Zhongke Green Energy Co., Ltd.",0,industry
4342,"Jiangsu Lianjian Mechanical and Electrical Technology Co., Ltd.",0,industry
4343,MPBiomedicalsAsiaPacificPteLtd.,0,materials
4344,"Tianwu Technology Co., Ltd.",0,it
4345,"Anji Hongyang Solar Power Co., Ltd.",0,it
4346,"Heilongjiang Longda Meat Food Co., Ltd.",0,daily consumption
4347,Buyer's Credit Guarantee Client,0,industry
4348,"China Electrical Construction Group Guiyang Survey and Design Institute Co., Ltd.",0,industry
4349,"Jifeng Sannong Technology Service Co., Ltd.",0,optional
4350,"Tianjin Xincheng Hongsheng Real Estate Development Co., Ltd.",0,real estate
4351,"Suzhou Shengli Precision Manufacturing Technology Co., Ltd.",0,it
4352,"Daye New City Hengyue Real Estate Development Co., Ltd.",0,real estate
4353,"Huzhou Huiduoli Agricultural Materials Chain Co., Ltd.",0,materials
4354,"Shanghai Pharmaceuticals Holdings Co., Ltd.",0,medical_insurance
4355,"Chengdu Yihuatong Power Technology Co., Ltd.",0,industry
4356,"Chengdu Yuandong Biopharmaceutical Co., Ltd.",0,medical_insurance
4357,Intelligent Microelectronics Technology(Hongkong)Ltd.,0,it
4358,"Zhejiang Weihai Trading Co., Ltd.",0,industry
4359,"Chongqing Shizhu Southwest Cement Co., Ltd.",0,materials
4360,"Jiangsu Huachen Electric Power Sales Co., Ltd.",0,public
4361,"Shangqiu Hengze Real Estate Development Co., Ltd.",0,real estate
4362,"Chongqing CNNC Tongheng Hydropower Development Co., Ltd.",0,industry
4363,"Shanghai Waigaoqiao Shipbuilding Co., Ltd.",0,industry
4364,"Xiamen Tongshun Supply Chain Management Co., Ltd.",0,industry
4365,"Wuhan City Circle Haijixing Agricultural Products Logistics Co., Ltd.",0,daily consumption
4366,"Shanghai Shenhua Chenbao Automobile Co., Ltd.",0,optional
4367,"Hong Kong Cindano Co., Ltd.",0,industry
4368,"Datang Fusion IoT Technology Wuxi Co., Ltd.",0,optional
4369,"Sinopharm Holding Foshan Co., Ltd.",0,medical_insurance
4370,"Honghe Technology Co., Ltd.",0,it
4371,"Hangzhou Lvlin Real Estate Development Co., Ltd.",0,real estate
4372,"Huizhou Shenkoda Intelligent Equipment Co., Ltd.",0,industry
4373,"Hangzhou Meinian Binhe Medical Clinic Co., Ltd.",0,medical_insurance
4374,"Zhangye Hongneng Coal Co., Ltd. (Huacaotan)",0,industry
4375,"Fuzhou Dongxiang District Nanfang New Materials Co., Ltd.",0,materials
4376,"Chongqing Congmei Investment Co., Ltd.",0,it
4377,"Guizhou Pharmaceutical (Group) Heping Pharmaceutical Co., Ltd.",0,medical_insurance
4378,"Shanghai Waigaoqiao Group Finance Co., Ltd.",0,industry
4379,"Shenzhen Sunsea IoT Technology Co., Ltd.",0,it
4380,"Jiangsu Yiwei Linyang Energy Storage Technology Co., Ltd.",0,industry
4381,Cui Mantian,0,it
4382,"Jiande Jinko Photovoltaic Power Generation Co., Ltd.",0,public
4383,"Ningbo Jinhuili Agricultural Science and Technology Service Co., Ltd.",0,materials
4384,The company’s downstream dealers who meet the financing qualifications,0,materials
4385,AustralisMarS.A.,0,daily consumption
4386,"Chongqing Dongyu Jin Real Estate Development Co., Ltd.",0,real estate
4387,"Taiyuan Luokejiahua Industrial Co., Ltd.",0,it
4388,"Chongqing BOE Display Technology Co., Ltd.",0,it
4389,"Shenzhen Xiangjiang Holdings Co., Ltd.",0,real estate
4390,"Deqing Hanggang Metal Materials E-Commerce Co., Ltd.",0,materials
4391,"Tongcheng Yiyuan Water Co., Ltd.",0,industry
4392,"Changsha Zhantu Real Estate Development Co., Ltd.",0,industry
4393,"Yijun County Tianxing New Energy Co., Ltd.",0,it
4394,"Baoyinghong Business Management Management Co., Ltd.",0,real estate
4395,"Hubei Beichen Culture Media Co., Ltd., Wu Ping, Li Li",0,daily consumption
4396,"Du Guodong, Du Wenxiong",0,materials
4397,"Changde New City Honglong Real Estate Development Co., Ltd.",0,real estate
4398,"Changzhou Tianhe Intelligent Energy Engineering Co., Ltd.,Jiangsu Trina Solar Power Development Co., Ltd.,Tibet Trina Photovoltaic System Integration Co., Ltd.",0,it
4399,"Suzhou Navigation Technology Co., Ltd.",0,medical_insurance
4400,"Ningbo Shuiyi Zhongzhi Environmental Management Co., Ltd.",0,industry
4401,"Jingdezhen Small and Medium Enterprises Financing Guarantee Co., Ltd.",0,optional
4402,"Hefei Changyang New Material Technology Co., Ltd.",0,materials
4403,"Greenland Holding Group Co., Ltd.",0,real estate
4404,"Liaoning Donghe New Materials Co., Ltd.",0,materials
4405,border,0,industry
4406,"Longbai Sichuan Titanium Industry Co., Ltd.",0,materials
4407,"Guangdong Changqing (Group) Lixian Thermal Power Co., Ltd.",0,public
4408,"Cathay (Jinxiang) Biomaterials Co., Ltd.",0,medical_insurance
4409,"Harbin Zhonghai Cereals and Oils Trading Co., Ltd.",0,daily consumption
4410,"Xiamen Guomao Fushen Automobile Trading Co., Ltd.",0,industry
4411,"CCCC Third Highway Engineering Bureau Co., Ltd.",0,industry
4412,"Zhejiang Danong Industrial Co., Ltd.",0,industry
4413,"Pingshan Superstar Agriculture and Animal Husbandry Co., Ltd.",0,daily consumption
4414,"Wuxi Bichuang Data Technology Co., Ltd.",1,it
4415,"Suzhou Baidesheng Whole House Furnishing Co., Ltd.",0,materials
4416,"Wuxi Lingge Software Co., Ltd.",0,industry
4417,"Sichuan Hezongyao Yigou Pharmaceutical Co., Ltd.",0,daily consumption
4418,"Taicang Yanghong Petrochemical Co., Ltd.",0,industry
4419,"Foshan Huapu Gas Technology Co., Ltd.",0,materials
4420,"Shanghai Junmeng E-Commerce Co., Ltd.",0,daily consumption
4421,"Shenzhen Dekun Electronics Co., Ltd.",0,it
4422,"Fuzhou Xuanhui Logistics Co., Ltd.",0,industry
4423,"Jilin Aode Optoelectronics Materials Co., Ltd.",0,it
4424,"Jiangsu Yabang Dye Co., Ltd.",0,materials
4425,"Shenzhen Jiepte Optoelectronics Co., Ltd.",0,it
4426,"Dakang International Trading (Hong Kong) Co., Ltd.",0,daily consumption
4427,"Shanghai Hotahof Automation Testing Technology Co., Ltd.",0,optional
4428,"Nantong Juyuan Investment Management Co., Ltd., Jiang Mingquan couple",0,industry
4429,"Shouxian Qingyuan Water Co., Ltd.",0,industry
4430,"Tianjian Real Estate (Suzhou Wujiang) Co., Ltd.",0,industry
4431,"Jiangsu Shidao Glass Co., Ltd.",0,materials
4432,"Hangzhou Zunyuan Investment Management Co., Ltd.",0,industry
4433,"Guangdong Evergreen (Group) Co., Ltd.",0,public
4434,"Li Abo, Wu Xiaofeng, Li Xiang, Gan Beiyi",0,industry
4435,"Yunnan Fuyuan Southwest Cement Co., Ltd.",0,materials
4436,"Chengdu Xiling Power Parts Co., Ltd.",0,optional
4437,"Zhejiang Tianneng Battery Jiangsu New Energy Co., Ltd.",0,industry
4438,"Zhangzhou New Kinetic Energy Aonong Investment and Construction Co., Ltd.",0,daily consumption
4439,"Zhuhai Ineos Chemical Co., Ltd.",0,industry
4440,"China Hydropower Construction Group Fifteen Engineering Bureau Co., Ltd.",0,industry
4441,"Zhejiang Shengtang Environmental Protection Technology Co., Ltd.",0,industry
4442,"Alar Nanjiang Carbon New Materials Co., Ltd.",0,materials
4443,"Roke Jiahua Technology Group Co., Ltd.",0,it
4444,"Shanghai Shenggang Energy Investment Co., Ltd.",0,industry
4445,"Jiaxing Nanhu Southern Cement Co., Ltd.",0,materials
4446,"Guizhou Datang Gaohong Electronic Information Technology Co., Ltd.",0,optional
4447,"Luoxin Pharmaceutical (Shanghai) Co., Ltd.",0,medical_insurance
4448,"Jiaozuo Jinguan Jiahua Electric Power Co., Ltd.",0,medical_insurance
4449,"Zhejiang Wangnengcheng Mining Technology Co., Ltd.",0,industry
4450,"Foshan Huaran Energy Construction Co., Ltd.",1,public
4451,"Guangshan County Jiayuan Water Treatment Co., Ltd.",0,it
4452,"Borui Biomedicine Taixing Co., Ltd.",0,medical_insurance
4453,"Hunan Ebul Environmental Protection Technology Co., Ltd.",0,industry
4454,"Tongling Sanjia Trading Co., Ltd.",0,industry
4455,"Wenling Xincheng Hengxiang Real Estate Development Co., Ltd.",0,real estate
4456,"Shenyang Xinxin Tomorrow Recycling Co., Ltd.",0,industry
4457,Jieer Microelectronics(Hangzhou)Ltd.,0,it
4458,"Zhongshan Yitaina Precision Manufacturing Technology Co., Ltd.",0,it
4459,"Wu Ping, Li Li",0,daily consumption
4460,"Sheng Junling, Wang Xin, Wang Shengxu, Shengcai Liang",0,industry
4461,"Jinko Power Technology Co., Ltd.",0,public
4462,"Zhejiang Zhonghe Technology Co., Ltd.",0,industry
4463,"Sanyou Lianzhong Group Co., Ltd.",0,it
4464,"Jiangsu Lihua Animal Husbandry Co., Ltd.",1,daily consumption
4465,"MediaTeng Group Co., Ltd.",0,industry
4466,"Shaoneng Group Shaoguan Hongda Gear Co., Ltd.",0,public
4467,"Hangzhou Xiyu Real Estate Development Co., Ltd.",0,real estate
4468,"Cooltech Energy (Hong Kong) Co., Ltd.",0,industry
4469,"Jinan Xintong Real Estate Development Co., Ltd.",0,real estate
4470,"Zibo Heda Polymer Materials Co., Ltd.",0,materials
4471,"Foran Energy Group Co., Ltd.",0,public
